tahun,topic_id,n_docs,n_total,proporsi,label_topik
2014,22,11,723,0.015214384508990318,Topik_22
2014,24,3,723,0.004149377593360996,Topik_24
2014,25,4,723,0.005532503457814661,Topik_25
2014,26,1,723,0.0013831258644536654,Topik_26
2014,28,6,723,0.008298755186721992,Topik_28
2014,29,6,723,0.008298755186721992,Topik_29
2014,30,5,723,0.006915629322268326,Topik_30
2014,31,15,723,0.02074688796680498,Topik_31
2014,32,12,723,0.016597510373443983,Topik_32
2014,33,15,723,0.02074688796680498,Topik_33
2014,34,7,723,0.009681881051175657,Topik_34
2014,35,6,723,0.008298755186721992,Topik_35
2014,36,1,723,0.0013831258644536654,Topik_36
2014,37,3,723,0.004149377593360996,Topik_37
2014,38,4,723,0.005532503457814661,Topik_38
2014,39,8,723,0.011065006915629323,Topik_39
2014,40,1,723,0.0013831258644536654,Topik_40
2014,41,8,723,0.011065006915629323,Topik_41
2014,42,3,723,0.004149377593360996,Topik_42
2014,43,1,723,0.0013831258644536654,Topik_43
2014,44,11,723,0.015214384508990318,Topik_44
2014,45,1,723,0.0013831258644536654,Topik_45
2014,48,3,723,0.004149377593360996,Topik_48
2014,49,2,723,0.0027662517289073307,Topik_49
2014,50,4,723,0.005532503457814661,Topik_50
2014,51,3,723,0.004149377593360996,Topik_51
2014,52,6,723,0.008298755186721992,Topik_52
2014,53,4,723,0.005532503457814661,Topik_53
2014,54,1,723,0.0013831258644536654,Topik_54
2014,55,1,723,0.0013831258644536654,Topik_55
2014,56,7,723,0.009681881051175657,Topik_56
2014,57,4,723,0.005532503457814661,Topik_57
2014,58,1,723,0.0013831258644536654,Topik_58
2014,59,1,723,0.0013831258644536654,Topik_59
2014,60,1,723,0.0013831258644536654,Topik_60
2014,61,5,723,0.006915629322268326,Topik_61
2014,62,3,723,0.004149377593360996,Topik_62
2014,63,1,723,0.0013831258644536654,Topik_63
2014,64,1,723,0.0013831258644536654,Topik_64
2014,65,2,723,0.0027662517289073307,Topik_65
2014,66,2,723,0.0027662517289073307,Topik_66
2014,67,5,723,0.006915629322268326,Topik_67
2014,68,3,723,0.004149377593360996,Topik_68
2014,69,1,723,0.0013831258644536654,Topik_69
2014,70,5,723,0.006915629322268326,Topik_70
2014,71,1,723,0.0013831258644536654,Topik_71
2014,72,5,723,0.006915629322268326,Topik_72
2014,73,5,723,0.006915629322268326,Topik_73
2014,74,4,723,0.005532503457814661,Topik_74
2014,75,3,723,0.004149377593360996,Topik_75
2014,78,1,723,0.0013831258644536654,Topik_78
2014,79,1,723,0.0013831258644536654,Topik_79
2014,80,5,723,0.006915629322268326,Topik_80
2014,81,7,723,0.009681881051175657,Topik_81
2014,82,1,723,0.0013831258644536654,Topik_82
2014,85,1,723,0.0013831258644536654,Topik_85
2014,86,1,723,0.0013831258644536654,Topik_86
2014,87,1,723,0.0013831258644536654,Topik_87
2014,88,3,723,0.004149377593360996,Topik_88
2014,89,6,723,0.008298755186721992,Topik_89
2014,90,3,723,0.004149377593360996,Topik_90
2014,93,2,723,0.0027662517289073307,Topik_93
2014,94,2,723,0.0027662517289073307,Topik_94
2014,95,5,723,0.006915629322268326,Topik_95
2014,96,6,723,0.008298755186721992,Topik_96
2014,97,2,723,0.0027662517289073307,Topik_97
2014,98,2,723,0.0027662517289073307,Topik_98
2014,99,3,723,0.004149377593360996,Topik_99
2014,100,1,723,0.0013831258644536654,Topik_100
2014,101,1,723,0.0013831258644536654,Topik_101
2014,102,6,723,0.008298755186721992,Topik_102
2014,104,1,723,0.0013831258644536654,Topik_104
2014,105,5,723,0.006915629322268326,Topik_105
2015,0,114,602,0.1893687707641196,Topik_0
2015,1,33,602,0.054817275747508304,Topik_1
2015,2,31,602,0.05149501661129568,Topik_2
2015,3,8,602,0.013289036544850499,Topik_3
2015,4,12,602,0.019933554817275746,Topik_4
2015,5,4,602,0.006644518272425249,Topik_5
2015,6,18,602,0.029900332225913623,Topik_6
2015,7,11,602,0.018272425249169437,Topik_7
2015,8,21,602,0.03488372093023256,Topik_8
2015,9,8,602,0.013289036544850499,Topik_9
2015,10,16,602,0.026578073089700997,Topik_10
2015,11,5,602,0.008305647840531562,Topik_11
2015,12,11,602,0.018272425249169437,Topik_12
2015,13,4,602,0.006644518272425249,Topik_13
2015,14,12,602,0.019933554817275746,Topik_14
2015,15,6,602,0.009966777408637873,Topik_15
2015,16,15,602,0.024916943521594685,Topik_16
2015,17,2,602,0.0033222591362126247,Topik_17
2015,18,1,602,0.0016611295681063123,Topik_18
2015,19,5,602,0.008305647840531562,Topik_19
2015,20,6,602,0.009966777408637873,Topik_20
2015,21,4,602,0.006644518272425249,Topik_21
2015,22,1,602,0.0016611295681063123,Topik_22
2015,23,1,602,0.0016611295681063123,Topik_23
2015,24,2,602,0.0033222591362126247,Topik_24
2015,25,1,602,0.0016611295681063123,Topik_25
2015,26,4,602,0.006644518272425249,Topik_26
2015,27,6,602,0.009966777408637873,Topik_27
2015,28,4,602,0.006644518272425249,Topik_28
2015,29,16,602,0.026578073089700997,Topik_29
2015,30,4,602,0.006644518272425249,Topik_30
2015,31,11,602,0.018272425249169437,Topik_31
2015,32,5,602,0.008305647840531562,Topik_32
2015,33,4,602,0.006644518272425249,Topik_33
2015,34,10,602,0.016611295681063124,Topik_34
2015,35,10,602,0.016611295681063124,Topik_35
2015,37,2,602,0.0033222591362126247,Topik_37
2015,38,3,602,0.0049833887043189366,Topik_38
2015,39,5,602,0.008305647840531562,Topik_39
2015,40,2,602,0.0033222591362126247,Topik_40
2015,41,6,602,0.009966777408637873,Topik_41
2015,42,6,602,0.009966777408637873,Topik_42
2015,43,4,602,0.006644518272425249,Topik_43
2015,44,8,602,0.013289036544850499,Topik_44
2015,45,1,602,0.0016611295681063123,Topik_45
2015,46,3,602,0.0049833887043189366,Topik_46
2015,47,5,602,0.008305647840531562,Topik_47
2015,48,4,602,0.006644518272425249,Topik_48
2015,49,3,602,0.0049833887043189366,Topik_49
2015,50,3,602,0.0049833887043189366,Topik_50
2015,51,6,602,0.009966777408637873,Topik_51
2015,52,11,602,0.018272425249169437,Topik_52
2015,53,3,602,0.0049833887043189366,Topik_53
2015,54,4,602,0.006644518272425249,Topik_54
2015,55,3,602,0.0049833887043189366,Topik_55
2015,56,9,602,0.014950166112956811,Topik_56
2015,57,4,602,0.006644518272425249,Topik_57
2015,58,7,602,0.011627906976744186,Topik_58
2015,60,2,602,0.0033222591362126247,Topik_60
2015,64,1,602,0.0016611295681063123,Topik_64
2015,65,1,602,0.0016611295681063123,Topik_65
2015,66,2,602,0.0033222591362126247,Topik_66
2015,67,4,602,0.006644518272425249,Topik_67
2015,68,1,602,0.0016611295681063123,Topik_68
2015,69,4,602,0.006644518272425249,Topik_69
2015,70,1,602,0.0016611295681063123,Topik_70
2015,71,3,602,0.0049833887043189366,Topik_71
2015,72,1,602,0.0016611295681063123,Topik_72
2015,73,5,602,0.008305647840531562,Topik_73
2015,75,4,602,0.006644518272425249,Topik_75
